date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
3/2/2022,2022Q1,199450,Summerhouse,regular_sale,1955,2295000,0,2,58,39568.965,Nakkehage Strandvej 12,4500,Nykøbing Sj,Other islands,Zealand,0,7.7,3.73
3/2/2022,2022Q1,199375,Villa,regular_sale,1934,2650000,2,4,96,27604.166,Hovedgaden 436,2640,Hedehusene,"Capital, Copenhagen",Zealand,0,7.7,3.73
3/2/2022,2022Q1,199465,Villa,regular_sale,1953,1425000,-5,3,74,19256.756,Mysundevej 41,7500,Holstebro,South jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199674,Villa,regular_sale,1973,3000000,0,5,165,18181.818,Hyttegårdsvej 20,3200,Helsinge,North Zealand,Zealand,0,7.7,3.73
3/2/2022,2022Q1,199464,Villa,regular_sale,1976,3750000,0,4,148,25337.838,Hirsevænget 2,4681,Herfølge,Other islands,Zealand,0,7.7,3.73
3/2/2022,2022Q1,199598,Villa,regular_sale,1934,1120000,-4,5,95,11789.474,Vangevej 3,6600,Vejen,South jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199688,Apartment,family_sale,1920,1500000,0,4,244,6147.541,"Skolegade 1, 1",7200,Grindsted,South jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199477,Villa,regular_sale,1979,2085000,0,8,266,7838.3457,Vindelevgård 180,7830,Vinderup,South jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199718,Villa,regular_sale,2005,2950000,0,6,145,20344.828,Bakkestjernevej 7,3390,Hundested,North Zealand,Zealand,0,7.7,3.73
3/2/2022,2022Q1,199698,Villa,regular_sale,1981,2825000,-6,4,105,26904.762,Birkehaven 13,8520,Lystrup,East & mid jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199679,Villa,regular_sale,1979,3575000,-1,6,171,20906.434,Klokkebakken 19,7400,Herning,South jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199509,Apartment,regular_sale,1935,1600000,-4,4,107,14953.271,"Willemoesgade 52, 1. th",6700,Esbjerg,South jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199537,Summerhouse,regular_sale,1966,920000,0,3,60,15333.333,Haulundsvej 148,9300,Sæby,North jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199400,Farm,regular_sale,1900,1125000,-6,4,164,6859.756,Roustvej 154,6818,Ãrre,South jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199473,Villa,family_sale,1977,975000,0,5,149,6543.624,Fænøvej 6,9990,Skagen,North jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199648,Villa,regular_sale,1936,1115000,-7,4,196,5688.7754,Bygaden 15,8970,Havndal,East & mid jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199582,Apartment,regular_sale,1870,2100000,0,2,81,25925.926,"Astergade 15C, 2",5900,Rudkøbing,Fyn & islands,Fyn & islands,0,7.7,3.73
3/2/2022,2022Q1,199705,Villa,regular_sale,2023,3326975,0,4,131,25396.756,Lønnebergvej 6,8600,Silkeborg,East & mid jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199451,Apartment,regular_sale,1932,5900000,0,4,139,42446.043,"Toftegårds Plads 10, 2. tv",2500,Valby,"Capital, Copenhagen",Zealand,0,7.7,3.73
3/2/2022,2022Q1,199517,Townhouse,regular_sale,1986,1200000,-7,4,120,10000,Grønningen 47,8783,Hornsyld,East & mid jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199544,Villa,regular_sale,1962,2360000,-6,5,149,15838.926,Ringvejen 5,8464,Galten,East & mid jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199638,Apartment,regular_sale,1912,8500000,0,5,119,71428.57,"Strømgade 1H, 1. 3",9800,Hjørring,North jutland,Jutland,0,7.7,3.73
3/2/2022,2022Q1,199693,Apartment,regular_sale,1971,530000,-4,1,51,10392.157,"Skoleparken 7, st. 4",4760,Vordingborg,Other islands,Zealand,0,7.7,3.73
3/1/2022,2022Q1,199949,Townhouse,regular_sale,1902,2245000,0,2,79,28417.72,"Kongensgade 20B, 1",7000,Fredericia,South jutland,Jutland,0,7.7,3.73
3/1/2022,2022Q1,199976,Apartment,regular_sale,1986,6450000,0,4,136,47426.47,"Frederiks AllÃ© 28, 4. c",8000,Aarhus C,East & mid jutland,Jutland,0,7.7,3.73
3/1/2022,2022Q1,200026,Villa,regular_sale,2016,4415000,5,5,155,28483.871,Vor Frue Hovedgade 57A,4000,Roskilde,Other islands,Zealand,0,7.7,3.73
3/1/2022,2022Q1,199820,Villa,regular_sale,2003,6150000,-2,5,160,38437.5,Dyvelåsen 49,2765,Smørum,"Capital, Copenhagen",Zealand,0,7.7,3.73
3/1/2022,2022Q1,199910,Apartment,regular_sale,1931,7875000,-1,5,119,66176.47,"Strandboulevarden 20, st. th",2100,København A,"Capital, Copenhagen",Zealand,0,7.7,3.73
3/1/2022,2022Q1,199843,Villa,regular_sale,1998,2200000,0,6,164,13414.634,Anton Berntsen Vej 16,7182,Bredsten,South jutland,Jutland,0,7.7,3.73
3/1/2022,2022Q1,199925,Villa,regular_sale,1923,10200000,0,8,228,44736.844,Morsøvej 49,2720,Vanløse,"Capital, Copenhagen",Zealand,0,7.7,3.73
3/1/2022,2022Q1,199977,Apartment,regular_sale,2022,2800000,0,3,103,27184.467,"Stigsborg Brygge 157, 1. tv",9400,Nørresundby,North jutland,Jutland,0,7.7,3.73
3/1/2022,2022Q1,199947,Villa,regular_sale,1967,2495000,0,6,177,14096.045,Hybenvej 10,9440,Aabybro,North jutland,Jutland,0,7.7,3.73
3/1/2022,2022Q1,200029,Summerhouse,regular_sale,1983,2595000,0,5,141,18404.256,Vedersø Klitvej 19,6990,Ulfborg,South jutland,Jutland,0,7.7,3.73
3/1/2022,2022Q1,199829,Villa,regular_sale,1997,2125000,1,6,148,14358.108,Rosenparken 11,6740,Bramming,South jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200372,Villa,regular_sale,2023,2000000,0,5,170,11764.706,Mergelmarken 8,8462,Harlev J,East & mid jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200180,Villa,regular_sale,1966,375000,-5,4,104,3605.7693,Fasanvej 15,9631,Gedsted,North jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200205,Villa,regular_sale,1932,515000,-2,5,122,4221.3115,Vestergade 31,8963,Auning,East & mid jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200159,Apartment,regular_sale,1901,5600000,0,6,109,51376.15,"Vestergade 5A, st",4690,Haslev,Other islands,Zealand,0,7.7,3.73
2/28/2022,2022Q1,200127,Villa,regular_sale,1977,1675000,0,6,202,8292.079,Byagervej 68,6650,Brørup,South jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200085,Villa,family_sale,1900,340000,0,2,71,4788.7324,Odensevej 41,5853,Arbæk,Fyn & islands,Fyn & islands,0,7.7,3.73
2/28/2022,2022Q1,200360,Apartment,regular_sale,1974,1595000,0,1,40,39875,"Ãlekistevej 53, 1. 18",2720,Vanløse,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/28/2022,2022Q1,200309,Apartment,regular_sale,2022,500000,0,2,100,5000,Miehesgade 3A,9510,Arden,North jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200169,Villa,regular_sale,2020,10175000,2,6,190,53552.633,Nordvangsparken 50,3460,Birkerød,North Zealand,Zealand,0,7.7,3.73
2/28/2022,2022Q1,200166,Farm,regular_sale,1870,14425000,0,14,350,41214.285,Gelballevej 44,6640,Lunderskov,South jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200054,Villa,regular_sale,1961,995000,0,4,76,13092.105,Hannesvej 2,9970,Strandby,North jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200236,Villa,regular_sale,1969,2050000,-2,5,154,13311.688,Mellemtoften 3,7400,Herning,South jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200070,Villa,regular_sale,1929,595000,0,6,120,4958.3335,Bækkegårdsvej 4,8800,Viborg,East & mid jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200252,Villa,regular_sale,1980,1400000,-7,4,120,11666.667,Nymarksvej 182,7000,Fredericia,South jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200235,Villa,regular_sale,1979,1050000,-12,4,119,8823.529,Kildevangen 5,8850,Bjerringbro,East & mid jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200168,Villa,regular_sale,1965,1340000,-4,3,140,9571.429,Lindevej 8,9620,Aalestrup,North jutland,Jutland,0,7.7,3.73
2/28/2022,2022Q1,200260,Summerhouse,regular_sale,2022,4500000,-4,5,114,39473.684,Strandbakken 1D,4540,Fårevejle,Other islands,Zealand,0,7.7,3.73
2/28/2022,2022Q1,200080,Apartment,regular_sale,1950,2801000,0,4,78,35910.258,"Helmer Søgårds Alle 12, st. th",2770,Kastrup,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/28/2022,2022Q1,200062,Townhouse,regular_sale,1977,1450000,0,3,92,15760.869,Stærgårdsparken 2,4550,Asnæs,Other islands,Zealand,0,7.7,3.73
2/28/2022,2022Q1,200384,Apartment,regular_sale,1895,3050000,-5,2,49,62244.9,"Enghavevej 29, 3. tv",1674,København V,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/28/2022,2022Q1,200090,Apartment,regular_sale,1970,690000,-11,1,51,13529.412,"Beatesmindevej 105, 1",9210,Aalborg SA,North jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200814,Summerhouse,regular_sale,1988,1345000,0,3,62,21693.549,Aerkrogvejen 2. 203,8400,Ebeltoft,East & mid jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200553,Apartment,regular_sale,1900,5505000,6,4,142,38767.605,Toftevej 3A,3060,Espergærde,North Zealand,Zealand,0,7.7,3.73
2/27/2022,2022Q1,200435,Apartment,regular_sale,1900,3675000,0,3,97,37886.598,"Vestergade 22, 1",4690,Haslev,Other islands,Zealand,0,7.7,3.73
2/27/2022,2022Q1,200715,Villa,regular_sale,2024,1100000,-4,4,156,7051.282,Ansvej 83A,8600,Silkeborg,East & mid jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200691,Villa,regular_sale,1979,2475000,-5,5,148,16722.973,Lungstedvangen 28,5250,Odense SV,Fyn & islands,Fyn & islands,0,7.7,3.73
2/27/2022,2022Q1,200807,Apartment,regular_sale,2022,14500000,0,4,233,62231.758,"Irma Pedersens Gade 64, 7. 2",8000,Aarhus C,East & mid jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200654,Apartment,other_sale,1900,1535000,0,3,70,21928.572,"Kastet 74, 2",7700,Thisted,South jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200735,Townhouse,regular_sale,2016,4075000,0,5,120,33958.332,Fåreager 9,2680,Solrød Strand,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/27/2022,2022Q1,200515,Apartment,regular_sale,1930,1525000,0,2,64,23828.125,"Borgmestervænget 1, 1. tv",9000,Aalborg,North jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200605,Apartment,regular_sale,1976,6600000,-1,5,140,47142.855,"Betty Nansens Alle 43, 2. th",2000,Frederiksberg,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/27/2022,2022Q1,200758,Summerhouse,regular_sale,1974,745000,-4,3,55,13545.454,Hellasvej 9,4560,Vig,Other islands,Zealand,0,7.7,3.73
2/27/2022,2022Q1,200401,Villa,regular_sale,1947,950000,-5,5,177,5367.2314,Rolighedsvej 18,6520,Toftlund,South jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200601,Villa,family_sale,1977,1135000,0,4,125,9080,Lupinvej 3,9800,Hjørring,North jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200476,Villa,regular_sale,1910,1170000,-2,6,163,7177.914,Gullev Byvej 23,8850,Bjerringbro,East & mid jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200615,Apartment,regular_sale,1910,3125000,-2,2,59,52966.1,"Hjelmensgade 4B, 3. tv",8000,Aarhus C,East & mid jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200610,Villa,regular_sale,1920,490000,0,7,313,1565.4952,Søbrovej 14,5683,Haarby,Fyn & islands,Fyn & islands,0,7.7,3.73
2/27/2022,2022Q1,200509,Villa,auction,1966,972500,0,3,90,10805.556,Bøgebjergvej 11,4540,Fårevejle,Other islands,Zealand,0,7.7,3.73
2/27/2022,2022Q1,200687,Townhouse,regular_sale,2005,3295000,2,4,103,31990.291,Sophienlund 99,3400,Hillerød,North Zealand,Zealand,0,7.7,3.73
2/27/2022,2022Q1,200726,Villa,regular_sale,1964,1600000,0,10,170,9411.765,Tværvej 10,5792,Ãrslev,Fyn & islands,Fyn & islands,0,7.7,3.73
2/27/2022,2022Q1,200396,Apartment,regular_sale,1969,2200000,0,1,33,66666.664,"Nørre Søgade 37B, 6. 3",1370,København K,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/27/2022,2022Q1,200402,Villa,regular_sale,1973,2995000,0,6,155,19322.58,Flyet 4,9310,Vodskov,North jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200530,Villa,regular_sale,1964,1410500,13,5,127,11106.299,Ãbakken 38,5250,Odense SV,Fyn & islands,Fyn & islands,0,7.7,3.73
2/27/2022,2022Q1,200532,Villa,regular_sale,1970,4850000,-3,4,136,35661.766,Højbuen 38,2730,Herlev,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/27/2022,2022Q1,200744,Apartment,regular_sale,2015,8000000,-2,4,107,74766.35,"Amager Strandvej 142B, 2. tv",2300,København S,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/27/2022,2022Q1,200555,Farm,family_sale,1954,10040000,0,7,176,57045.453,Løgagervej 5,7550,Sørvad,South jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200567,Farm,regular_sale,1777,6000000,0,11,323,18575.852,Tallerupvej 1,5690,Tommerup,Fyn & islands,Fyn & islands,0,7.7,3.73
2/27/2022,2022Q1,200545,Farm,regular_sale,1876,6745000,0,4,338,19955.621,Nørre Hyllingevej 30,4070,Kirke Hyllinge,Other islands,Zealand,0,7.7,3.73
2/27/2022,2022Q1,200415,Villa,regular_sale,1960,1700000,-8,3,100,17000,Niels Skousvej 41,7100,Vejle,South jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200468,Summerhouse,regular_sale,1987,1402500,8,4,78,17980.77,Jeppesvej 55,6830,Nørre Nebel,South jutland,Jutland,0,7.7,3.73
2/27/2022,2022Q1,200671,Farm,other_sale,1850,2613270,0,9,249,10495.061,Næstved Landevej 145,4230,Skælskør,Other islands,Zealand,0,7.7,3.73
2/27/2022,2022Q1,200719,Townhouse,regular_sale,2018,6050000,-2,4,124,48790.324,Ralphs Vænge 14,2950,Vedbæk,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/27/2022,2022Q1,200730,Villa,regular_sale,2005,6745000,0,2,93,72526.88,Nørre Hyllingevej 30A,4070,Kirke Hyllinge,Other islands,Zealand,0,7.7,3.73
2/26/2022,2022Q1,200920,Apartment,regular_sale,1917,1650000,0,2,62,26612.902,Buchwaldsgade 13G,5000,Odense C,Fyn & islands,Fyn & islands,0,7.7,3.73
2/26/2022,2022Q1,200872,Townhouse,regular_sale,1877,675000,-32,12,225,3000,Ved Parken 10,7752,Snedsted,South jutland,Jutland,0,7.7,3.73
2/26/2022,2022Q1,200843,Summerhouse,family_sale,1947,2380000,0,5,151,15761.59,Vibehusvej 19,3250,Gilleleje,North Zealand,Zealand,0,7.7,3.73
2/26/2022,2022Q1,200839,Villa,regular_sale,1930,1000000,-9,4,180,5555.5557,Ortenvej 26,6800,Varde,South jutland,Jutland,0,7.7,3.73
2/26/2022,2022Q1,200911,Summerhouse,regular_sale,1978,2700000,-3,4,99,27272.727,Løvsangervej 22,3080,Tikøb,North Zealand,Zealand,0,7.7,3.73
2/26/2022,2022Q1,200880,Townhouse,regular_sale,1918,2400000,0,3,108,22222.223,Godthaabsvej 48,4300,Holbæk,Other islands,Zealand,0,7.7,3.73
2/26/2022,2022Q1,200882,Villa,family_sale,2007,2300000,0,4,152,15131.579,Pileurten 33,5450,Otterup,Fyn & islands,Fyn & islands,0,7.7,3.73
2/26/2022,2022Q1,200848,Villa,regular_sale,1964,1596000,0,5,140,11400,Pilealle 11,6000,Kolding,South jutland,Jutland,0,7.7,3.73
2/26/2022,2022Q1,200921,Villa,regular_sale,2014,2495000,0,5,145,17206.896,Mølvanggårdsvej 4,7300,Jelling,South jutland,Jutland,0,7.7,3.73
2/25/2022,2022Q1,200972,Summerhouse,regular_sale,1977,615000,-5,4,68,9044.117,Hyttevej 95,7570,Vemb,South jutland,Jutland,0,7.7,3.73
2/25/2022,2022Q1,200996,Villa,regular_sale,1966,2000000,0,6,170,11764.706,Industrivej 10,4632,Bjæverskov,Other islands,Zealand,0,7.7,3.73
2/25/2022,2022Q1,200953,Villa,regular_sale,1969,1759000,-2,6,180,9772.223,Rosenholmvej 3,8930,Randers NA,East & mid jutland,Jutland,0,7.7,3.73
2/25/2022,2022Q1,200989,Villa,regular_sale,2011,5995000,0,5,152,39440.79,Guldvej 6,3060,Espergærde,North Zealand,Zealand,0,7.7,3.73
2/25/2022,2022Q1,201014,Villa,regular_sale,1940,3700000,0,3,80,46250,Erdalsvej 43,2600,Glostrup,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/25/2022,2022Q1,200967,Apartment,regular_sale,1949,2274000,0,3,71,32028.17,"Kulsviervej 81A, 1. tv",2800,Kongens Lyngby,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/24/2022,2022Q1,201328,Apartment,regular_sale,2022,6025000,0,3,106,56839.62,"Helga Pedersens Gade 79, 30. 2",8000,Aarhus C,East & mid jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201347,Villa,regular_sale,1983,2600000,-4,4,128,20312.5,Julivænget 18,6000,Kolding,South jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201079,Apartment,regular_sale,1935,1400000,-6,3,96,14583.333,"Toldbodgade 4, 1",6300,Gråsten,South jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201291,Townhouse,regular_sale,2007,2998000,0,5,116,25844.828,Frederik d. II's AllÃ© 231,8660,Skanderborg,East & mid jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201332,Villa,regular_sale,1972,2395000,0,5,116,20646.55,Søstrædet 22,4180,Sorø,Other islands,Zealand,0,7.7,3.73
2/24/2022,2022Q1,201070,Villa,regular_sale,2004,3975000,-5,4,138,28804.348,Gefionsvej 82B,3000,Helsingør,North Zealand,Zealand,0,7.7,3.73
2/24/2022,2022Q1,201068,Villa,regular_sale,1968,1515000,-5,7,172,8808.14,Astre Alle 10,6823,Ansager,South jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201370,Villa,regular_sale,2016,5725000,-1,4,150,38166.668,Niverød Bakke 65,2990,Nivå,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/24/2022,2022Q1,201224,Apartment,regular_sale,2005,6995000,0,4,109,64174.312,"Nimbusparken 7, 2. 1",2000,Frederiksberg,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/24/2022,2022Q1,201336,Villa,regular_sale,1827,790000,-7,2,61,12950.819,Dyvekærvej 1,4400,Kalundborg,Other islands,Zealand,0,7.7,3.73
2/24/2022,2022Q1,201201,Villa,regular_sale,1993,1560000,-5,5,112,13928.571,Prammen 8,6893,Hemmet,South jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201160,Summerhouse,regular_sale,2005,1581000,0,4,70,22585.715,Crownvej 13,7673,Harboøre,South jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201115,Villa,family_sale,1930,407000,0,4,112,3633.9285,Neesvej 125,7570,Vemb,South jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201180,Apartment,regular_sale,1889,3495000,0,4,130,26884.615,"Jernbanegade 10, 2. tv",9000,Aalborg,North jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201362,Apartment,regular_sale,1907,3100000,0,8,159,19496.855,Nørregade 7,5592,Ejby,Fyn & islands,Fyn & islands,0,7.7,3.73
2/24/2022,2022Q1,201248,Villa,regular_sale,2023,1075000,8,5,198,5429.293,Søbyvej 83,8300,Odder,East & mid jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201055,Villa,regular_sale,1982,2000000,-9,5,149,13422.818,Mjølnersvej 20,8920,Randers NV,East & mid jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201306,Villa,regular_sale,1928,1200000,0,5,197,6091.3706,Ludvig Andresensvej 20,6270,Tønder,South jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201147,Villa,regular_sale,1930,6100000,0,4,180,33888.89,"Strandvejen 95, st",4600,Køge,Other islands,Zealand,0,7.7,3.73
2/24/2022,2022Q1,201157,Villa,regular_sale,1977,1495000,0,4,123,12154.472,Kirkebjerg 19,4572,Nørre Asmindrup,Other islands,Zealand,0,7.7,3.73
2/24/2022,2022Q1,201107,Villa,regular_sale,1900,11500000,0,7,226,50884.957,Rungstedvej 49,2960,Rungsted Kyst,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/24/2022,2022Q1,201320,Villa,regular_sale,2017,2850000,0,5,162,17592.592,Sprogøvej 1,5610,Assens,Fyn & islands,Fyn & islands,0,7.7,3.73
2/24/2022,2022Q1,201260,Summerhouse,regular_sale,1984,1675000,-4,3,64,26171.875,Mågevangen 49,8400,Ebeltoft,East & mid jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201269,Apartment,regular_sale,1962,5750000,0,3,79,72784.81,"Sct. Peders Gade 30, st. tv",8900,Randers C,East & mid jutland,Jutland,0,7.7,3.73
2/24/2022,2022Q1,201229,Villa,regular_sale,1947,7300000,-3,4,153,47712.418,Risbjerggårds Alle 34,2650,Hvidovre,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/23/2022,2022Q1,201410,Farm,regular_sale,1906,1350000,-7,3,97,13917.525,Jordmodervej 2,7990,Aster Assels,South jutland,Jutland,0,7.7,3.73
2/23/2022,2022Q1,201665,Apartment,regular_sale,2021,9250000,0,4,135,68518.516,"Strandlodsvej 23C, 10. tv",2300,København S,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/23/2022,2022Q1,201653,Villa,regular_sale,1964,5400000,-2,4,139,38848.92,Mindevej 6,3060,Espergærde,North Zealand,Zealand,0,7.7,3.73
2/23/2022,2022Q1,201524,Townhouse,regular_sale,1968,6550000,-4,5,137,47810.22,Ystadvej 26,2850,Nærum,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/23/2022,2022Q1,201625,Apartment,regular_sale,1972,1715000,-2,2,63,27222.223,"Rebæk Søpark 3, 12. 1206",2650,Hvidovre,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/23/2022,2022Q1,201396,Villa,regular_sale,1885,4750000,-5,9,250,19000,Spegerborgvej 18,4230,Skælskør,Other islands,Zealand,0,7.7,3.73
2/23/2022,2022Q1,201561,Villa,regular_sale,1999,1375000,0,4,135,10185.186,Bøgevej 7A,9430,Vadum,North jutland,Jutland,0,7.7,3.73
2/23/2022,2022Q1,201663,Townhouse,regular_sale,1987,1950000,0,2,66,29545.455,Olivenlunden 47,2630,Taastrup,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/23/2022,2022Q1,201471,Villa,regular_sale,1962,2226000,0,5,177,12576.271,Møllevej 8,9240,Nibe,North jutland,Jutland,0,7.7,3.73
2/23/2022,2022Q1,201475,Villa,regular_sale,1963,1900000,-5,4,119,15966.387,Nytoft 24,6000,Kolding,South jutland,Jutland,0,7.7,3.73
2/23/2022,2022Q1,201594,Villa,regular_sale,1965,3198000,0,6,156,20500,Kærsvinget 15,8471,Sabro,East & mid jutland,Jutland,0,7.7,3.73
2/23/2022,2022Q1,201549,Summerhouse,regular_sale,1966,995000,0,4,80,12437.5,Katrinevej 10,4593,Eskebjerg,Other islands,Zealand,0,7.7,3.73
2/23/2022,2022Q1,201714,Apartment,regular_sale,1930,2298000,0,2,61,37672.133,"Roskildevej 157, st. th",2500,Valby,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/23/2022,2022Q1,201511,Apartment,regular_sale,1979,1400000,-6,2,53,26415.094,Brygger Heises Vej 4K,3000,Helsingør,North Zealand,Zealand,0,7.7,3.73
2/23/2022,2022Q1,201421,Villa,regular_sale,1877,395000,0,3,78,5064.1025,Svanekærvej 1,4900,Nakskov,Other islands,Zealand,0,7.7,3.73
2/23/2022,2022Q1,201576,Apartment,regular_sale,1907,5605000,2,4,85,65941.18,"Kirsteinsgade 9, 3. th",2100,København A,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/23/2022,2022Q1,201434,Villa,regular_sale,1946,1275000,-2,3,103,12378.641,Roskildevej 584,4174,Jystrup Midtsj,Other islands,Zealand,0,7.7,3.73
2/23/2022,2022Q1,201517,Apartment,regular_sale,1954,3850000,0,3,76,50657.895,"Stejlbjergvej 23A, st. th",6000,Kolding,South jutland,Jutland,0,7.7,3.73
2/23/2022,2022Q1,201443,Apartment,regular_sale,1938,2550000,-2,2,69,36956.523,"Langenæs AllÃ© 8, 3. tv",8000,Aarhus C,East & mid jutland,Jutland,0,7.7,3.73
2/23/2022,2022Q1,201622,Villa,regular_sale,1960,1660000,-2,4,107,15514.019,Plovgårdsvej 22,5250,Odense SV,Fyn & islands,Fyn & islands,0,7.7,3.73
2/23/2022,2022Q1,201756,Villa,regular_sale,1930,425000,0,5,136,3125,Brejningvej 16,6971,Spjald,South jutland,Jutland,0,7.7,3.73
2/23/2022,2022Q1,201399,Summerhouse,family_sale,1971,750000,0,4,72,10416.667,Vesterled 2,6094,Hejls,South jutland,Jutland,0,7.7,3.73
2/23/2022,2022Q1,201450,Farm,regular_sale,1911,1445000,-3,6,190,7605.263,Korsholmvej 153,9631,Gedsted,North jutland,Jutland,0,7.7,3.73
2/22/2022,2022Q1,201868,Townhouse,regular_sale,1960,1425000,0,2,52,27403.846,Norgesgade 1B,9850,Hirtshals,North jutland,Jutland,0,7.7,3.73
2/22/2022,2022Q1,202014,Apartment,regular_sale,2017,4499000,0,3,87,51712.645,"Alliancevej 12B, 1. tv",2450,København SV,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/22/2022,2022Q1,201931,Apartment,regular_sale,1935,3040000,-2,3,74,41081.082,"Vestervang 34B, st. th",2500,Valby,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/22/2022,2022Q1,201856,Apartment,regular_sale,2005,1240000,-2,2,47,26382.979,"Estlandsgade 9, 4. tv",9000,Aalborg,North jutland,Jutland,0,7.7,3.73
2/22/2022,2022Q1,201799,Apartment,regular_sale,1938,2411000,0,2,55,43836.363,"Theklavej 11, st. th",2400,København NV,"Capital, Copenhagen",Zealand,0,7.7,3.73
2/22/2022,2022Q1,201918,Apartment,regular_sale,1968,1200000,-4,1,39,30769.23,"Neergårdsparken 11, 2. mf",4000,Roskilde,Other islands,Zealand,0,7.7,3.73
2/22/2022,2022Q1,201797,Villa,regular_sale,1998,2035000,0,5,157,12961.783,Labrivej 9,6623,Vorbasse,South jutland,Jutland,0,7.7,3.73
